payment_id,project_id,installment_no,amount,payment_date,payment_mode,milestone_reached_pct,flagged
PAY-030757,MPLADS-CG-2022-00571,3,530647.82,2023-06-30,DBT,66.6,False
PAY-030758,MPLADS-CG-2022-00571,4,307493.0,2023-08-20,DBT,79.1,False
PAY-030759,MPLADS-CG-2022-00571,5,260387.13,2023-11-05,DBT,97.6,False
PAY-030760,MPLADS-KA-2024-00509,1,296877.0,2024-08-14,RTGS,21.4,False
PAY-030761,MPLADS-KA-2024-00509,2,302917.26,2024-10-21,RTGS,44.5,False
PAY-030762,MPLADS-KA-2024-00509,3,343047.02,2024-12-24,DBT,71.4,False
PAY-030763,MPLADS-KA-2024-00509,4,353918.05,2025-02-05,DBT,100.0,False
PAY-030764,MPLADS-WB-2025-00541,1,1330106.04,2026-04-06,DBT,44.5,False
PAY-030765,MPLADS-WB-2025-00541,2,460793.41,2026-05-19,RTGS,67.1,False
PAY-030766,MPLADS-AP-2025-00531,1,152836.18,2026-04-20,DBT,42.8,False
PAY-030767,MPLADS-AP-2025-00531,2,60178.19,2026-06-02,DBT,63.8,False
PAY-030768,MPLADS-WB-2022-00542,1,2905107.32,2023-02-12,DBT,98.2,False
PAY-030769,MPLADS-TG-2024-00580,1,1839037.0,2024-10-17,DBT,52.3,False
PAY-030770,MPLADS-TG-2024-00580,2,1630484.22,2024-12-19,CHEQUE,92.8,False
PAY-030771,MPLADS-PB-2019-00610,1,170727.77,2020-01-20,DBT,19.4,False
PAY-030772,MPLADS-PB-2019-00610,2,499165.24,2020-03-05,DBT,74.1,False
PAY-030773,MPLADS-PB-2019-00610,3,111700.85,2020-05-03,RTGS,81.4,False
PAY-030774,MPLADS-PB-2019-00610,4,70443.81,2020-07-17,CHEQUE,93.0,False
PAY-030775,MPLADS-WB-2022-00543,1,374372.21,2022-10-07,DBT,15.3,False
PAY-030776,MPLADS-WB-2022-00543,2,423568.06,2022-11-20,CHEQUE,31.5,False
PAY-030777,MPLADS-WB-2022-00543,3,396469.64,2022-12-18,CHEQUE,46.8,False
PAY-030778,MPLADS-WB-2022-00543,4,363764.28,2023-01-24,DBT,65.4,False
PAY-030779,MPLADS-WB-2022-00543,5,388976.77,2023-02-27,DBT,86.9,False
PAY-030780,MPLADS-WB-2022-00543,6,349946.53,2023-04-13,CHEQUE,99.6,False
PAY-030781,MPLADS-WB-2022-00543,7,393700.47,2023-05-29,DBT,100.0,False
PAY-030782,MPLADS-CG-2023-00572,1,517831.38,2023-12-30,CHEQUE,20.6,False
PAY-030783,MPLADS-CG-2023-00572,2,2111931.89,2024-03-19,DBT,100.0,False
PAY-030784,MPLADS-TN-2020-00530,1,595220.54,2024-04-13,DBT,31.3,False
PAY-030785,MPLADS-TN-2020-00530,2,1032426.95,2024-04-18,DBT,91.0,False
PAY-030786,MPLADS-TN-2019-00531,1,910117.24,2020-04-15,DBT,34.0,False
PAY-030787,MPLADS-TN-2019-00531,2,1090879.69,2020-06-30,DBT,74.6,False
PAY-030788,MPLADS-TN-2019-00531,3,50246.2,2020-08-24,DBT,71.0,False
PAY-030789,MPLADS-TN-2019-00531,4,345072.46,2020-09-28,CHEQUE,100.0,False
PAY-030790,MPLADS-CG-2023-00573,1,458224.56,2024-01-02,DBT,21.0,False
PAY-030791,MPLADS-CG-2023-00573,2,1184601.13,2024-02-11,DBT,70.3,False
PAY-030792,MPLADS-CG-2023-00573,3,404989.08,2024-04-20,DBT,92.6,False
PAY-030793,MPLADS-UP-2023-00540,1,1186866.02,2023-12-19,DBT,87.2,False
PAY-030794,MPLADS-UP-2023-00540,2,76008.03,2024-02-28,DBT,93.1,False
PAY-030795,MPLADS-RJ-2023-00560,1,1233794.52,2024-04-21,RTGS,28.8,False
PAY-030796,MPLADS-RJ-2023-00560,2,397894.44,2024-07-13,DBT,35.1,False
PAY-030797,MPLADS-RJ-2023-00560,3,364636.43,2024-09-08,DBT,45.4,False
PAY-030798,MPLADS-KL-2025-00582,1,509972.6,2025-11-21,RTGS,99.5,False
PAY-030799,MPLADS-JH-2023-00544,1,303123.54,2024-04-12,DBT,10.7,False
PAY-030800,MPLADS-JH-2023-00544,2,2161583.39,2024-04-20,CHEQUE,93.3,False
PAY-030801,MPLADS-JH-2023-00544,3,326324.45,2024-04-24,CHEQUE,97.7,False
PAY-030802,MPLADS-AP-2025-00532,1,1907878.59,2025-12-06,DBT,100.0,False
PAY-030803,MPLADS-RJ-2023-00561,1,151300.77,2024-03-21,RTGS,19.3,False
PAY-030804,MPLADS-RJ-2023-00561,2,529964.97,2024-06-14,RTGS,100.0,False
PAY-030805,MPLADS-MH-2024-00511,1,320435.51,2025-06-13,DBT,6.0,False
PAY-030806,MPLADS-MH-2024-00511,2,424181.6,2025-09-08,DBT,14.2,False
PAY-030807,MPLADS-MH-2024-00511,3,324297.7,2025-11-14,CHEQUE,24.3,False
PAY-030808,MPLADS-MH-2024-00511,4,360677.58,2025-12-15,DBT,26.6,False
PAY-030809,MPLADS-MH-2024-00511,5,491759.58,2026-02-03,RTGS,40.3,False
PAY-030810,MPLADS-MH-2024-00511,6,229666.61,2026-04-12,CHEQUE,40.7,False
PAY-030811,MPLADS-TN-2021-00532,1,459538.59,2022-02-16,DBT,37.4,False
PAY-030812,MPLADS-TN-2021-00532,2,180188.03,2022-04-15,DBT,47.0,False
PAY-030813,MPLADS-TN-2021-00532,3,544013.01,2022-06-14,CHEQUE,100.0,False
PAY-030814,MPLADS-MH-2020-00512,1,2258763.18,2021-03-25,DBT,63.2,False
PAY-030815,MPLADS-MH-2020-00512,2,1017100.4,2021-05-28,DBT,81.7,False
PAY-030816,MPLADS-MH-2020-00512,3,454269.88,2021-08-04,DBT,90.7,False
PAY-030817,MPLADS-AP-2022-00533,1,465701.81,2022-11-21,DBT,44.6,False
PAY-030818,MPLADS-AP-2022-00533,2,505135.47,2023-01-16,DBT,93.7,False
PAY-030819,MPLADS-KL-2023-00583,1,328649.98,2024-02-15,DBT,12.0,False
PAY-030820,MPLADS-KL-2023-00583,2,270410.15,2024-04-07,DBT,26.7,False
PAY-030821,MPLADS-KL-2023-00583,3,707846.19,2024-06-29,DBT,53.9,False
PAY-030822,MPLADS-KL-2023-00583,4,239573.55,2024-09-25,DBT,60.4,False
PAY-030823,MPLADS-KL-2023-00583,5,471698.52,2024-10-27,DBT,83.7,False
PAY-030824,MPLADS-KL-2023-00583,6,298380.22,2024-12-03,RTGS,88.0,False
PAY-030825,MPLADS-TG-2022-00581,1,1107600.24,2023-04-02,DBT,24.6,False
PAY-030826,MPLADS-TG-2022-00581,2,174483.03,2023-06-14,DBT,31.7,False
PAY-030827,MPLADS-TG-2022-00581,3,1152025.98,2023-08-31,DBT,65.1,False
PAY-030828,MPLADS-TG-2022-00581,4,637358.27,2023-10-24,RTGS,71.4,False
PAY-030829,MPLADS-TG-2022-00581,5,806025.22,2023-11-30,DBT,100.0,False
PAY-030830,MPLADS-PB-2023-00611,1,1125105.44,2023-12-17,DBT,32.3,False
PAY-030831,MPLADS-PB-2023-00611,2,176949.38,2024-01-28,DBT,44.8,False
PAY-030832,MPLADS-PB-2023-00611,3,1130075.84,2024-04-11,CHEQUE,78.6,False
PAY-030833,MPLADS-WB-2024-00544,1,224255.2,2025-03-17,DBT,4.4,False
PAY-030834,MPLADS-WB-2024-00544,2,157579.22,2025-04-25,DBT,7.0,False
PAY-030835,MPLADS-WB-2024-00544,3,162918.4,2025-06-15,DBT,9.1,False
PAY-030836,MPLADS-KA-2021-00510,1,220217.21,2022-02-02,RTGS,10.0,False
PAY-030837,MPLADS-KA-2021-00510,2,420823.84,2022-03-10,RTGS,32.3,False
PAY-030838,MPLADS-KA-2021-00510,3,698405.14,2022-04-21,DBT,61.0,False
PAY-030839,MPLADS-JH-2020-00545,1,1086484.6,2020-12-11,DBT,81.0,False
PAY-030840,MPLADS-JH-2020-00545,2,233705.7,2021-02-22,CHEQUE,90.1,False
PAY-030841,MPLADS-WB-2021-00545,1,205798.43,2022-01-29,DBT,15.4,False
PAY-030842,MPLADS-WB-2021-00545,2,232024.45,2022-03-15,RTGS,35.3,False
PAY-030843,MPLADS-WB-2021-00545,3,163101.34,2022-05-12,DBT,49.9,False
PAY-030844,MPLADS-WB-2021-00545,4,14608.72,2022-06-12,RTGS,52.3,False
PAY-030845,MPLADS-TG-2024-00582,1,133082.87,2024-08-17,DBT,9.4,False
PAY-030846,MPLADS-TG-2024-00582,2,266415.81,2024-10-07,RTGS,24.3,False
PAY-030847,MPLADS-TG-2024-00582,3,318328.1,2024-11-10,RTGS,48.1,False
PAY-030848,MPLADS-PB-2025-00612,1,261527.17,2025-10-05,DBT,29.0,False
PAY-030849,MPLADS-PB-2025-00612,2,613631.22,2025-12-07,CHEQUE,86.7,False
PAY-030850,MPLADS-TG-2022-00583,1,482496.81,2022-12-22,DBT,32.7,False
PAY-030851,MPLADS-TG-2022-00583,2,774342.83,2023-03-04,DBT,96.5,False
PAY-030852,MPLADS-AP-2021-00534,1,1297612.54,2022-02-17,DBT,36.1,False
PAY-030853,MPLADS-AP-2021-00534,2,669751.32,2022-05-10,DBT,51.0,False
PAY-030854,MPLADS-AP-2021-00534,3,1570761.69,2022-07-15,DBT,84.9,False
PAY-030855,MPLADS-JH-2023-00546,1,877655.72,2024-01-09,DBT,67.4,False
PAY-030856,MPLADS-JH-2023-00546,2,200716.01,2024-03-30,DBT,90.8,False
PAY-030857,MPLADS-WB-2022-00546,1,1203930.45,2024-04-26,DBT,22.8,False
PAY-030858,MPLADS-WB-2022-00546,2,3330169.66,2024-05-01,CHEQUE,100.0,False
PAY-030859,MPLADS-UP-2019-00541,1,605688.92,2019-11-22,DBT,20.1,False
PAY-030860,MPLADS-UP-2019-00541,2,217829.77,2020-01-06,DBT,29.7,False
PAY-030861,MPLADS-UP-2019-00541,3,396046.05,2020-03-23,DBT,39.3,False
PAY-030862,MPLADS-KL-2020-00584,1,1100903.99,2020-09-11,RTGS,75.5,False
PAY-030863,MPLADS-KL-2020-00584,2,158433.56,2020-11-24,DBT,100.0,False
PAY-030864,MPLADS-KL-2022-00585,1,819498.62,2022-11-12,CHEQUE,69.8,False
PAY-030865,MPLADS-KL-2022-00585,2,99983.76,2023-01-27,DBT,63.8,False
PAY-030866,MPLADS-KL-2022-00585,3,318446.5,2023-04-09,DBT,92.2,False
PAY-030867,MPLADS-OD-2023-00541,1,269956.0,2023-12-07,CHEQUE,41.2,False
PAY-030868,MPLADS-OD-2023-00541,2,232639.98,2024-01-24,DBT,73.0,False
PAY-030869,MPLADS-OD-2023-00541,3,120003.64,2024-04-07,DBT,89.6,False
PAY-030870,MPLADS-TG-2019-00584,1,336219.54,2019-11-13,DBT,13.7,False
PAY-030871,MPLADS-TG-2019-00584,2,208998.1,2019-12-24,RTGS,23.8,False
PAY-030872,MPLADS-TG-2019-00584,3,651867.5,2020-01-25,DBT,49.3,False
PAY-030873,MPLADS-TG-2019-00584,4,464120.06,2020-03-12,DBT,68.3,False
PAY-030874,MPLADS-TG-2019-00584,5,248143.52,2020-04-12,DBT,85.0,False
PAY-030875,MPLADS-TG-2019-00584,6,403017.4,2020-06-21,RTGS,100.0,False
PAY-030876,MPLADS-TN-2023-00533,1,141157.57,2024-06-29,RTGS,12.9,False
PAY-030877,MPLADS-TN-2023-00533,2,41922.06,2024-07-30,CHEQUE,17.3,False
PAY-030878,MPLADS-TN-2023-00533,3,354012.58,2024-10-09,DBT,44.4,False
PAY-030879,MPLADS-BR-2025-00531,1,827554.75,2025-12-18,DBT,33.2,False
PAY-030880,MPLADS-BR-2025-00531,2,794122.47,2026-03-04,DBT,72.9,False
PAY-030881,MPLADS-CG-2023-00574,1,844949.72,2024-02-03,DBT,21.6,False
PAY-030882,MPLADS-CG-2023-00574,2,1113323.61,2024-05-01,RTGS,44.3,False
PAY-030883,MPLADS-CG-2023-00574,3,1601376.96,2024-07-06,DBT,97.8,False
PAY-030884,MPLADS-BR-2020-00532,1,112373.4,2020-10-20,DBT,6.3,False
PAY-030885,MPLADS-BR-2020-00532,2,256121.88,2020-12-26,DBT,21.9,False
PAY-030886,MPLADS-BR-2020-00532,3,258224.43,2021-02-16,DBT,34.3,False
PAY-030887,MPLADS-BR-2020-00532,4,354237.73,2021-04-28,DBT,58.5,False
PAY-030888,MPLADS-TN-2022-00534,1,2693591.8,2022-09-14,DBT,81.9,False
PAY-030889,MPLADS-TN-2022-00534,2,480495.11,2022-12-04,DBT,85.4,False
PAY-030890,MPLADS-JH-2021-00547,1,845529.64,2024-04-18,DBT,85.3,False
PAY-030891,MPLADS-JH-2021-00547,2,71225.71,2024-04-23,CHEQUE,82.1,False
PAY-030892,MPLADS-JH-2021-00547,3,37241.66,2024-04-28,DBT,91.3,False
PAY-030893,MPLADS-OD-2020-00542,1,349393.12,2020-12-18,RTGS,20.6,False
PAY-030894,MPLADS-OD-2020-00542,2,1084593.81,2021-02-06,DBT,90.9,False
PAY-030895,MPLADS-OD-2020-00542,3,125076.05,2021-04-14,DBT,94.6,False
PAY-030896,MPLADS-JH-2020-00548,1,62226.6,2020-10-17,DBT,6.2,False
PAY-030897,MPLADS-JH-2020-00548,2,447824.34,2021-01-08,DBT,51.9,False
PAY-030898,MPLADS-JH-2020-00548,3,413845.43,2021-03-30,RTGS,83.9,False
PAY-030899,MPLADS-UP-2024-00542,1,1203360.32,2025-02-28,DBT,60.8,False
PAY-030900,MPLADS-UP-2024-00542,2,801703.68,2025-05-15,RTGS,83.6,False
PAY-030901,MPLADS-OD-2022-00543,1,652862.46,2023-04-22,DBT,100.0,False
PAY-030902,MPLADS-HR-2019-00550,1,252120.24,2019-12-01,RTGS,14.1,False
PAY-030903,MPLADS-HR-2019-00550,2,64289.05,2020-02-10,CHEQUE,19.5,False
PAY-030904,MPLADS-HR-2019-00550,3,127362.31,2020-05-05,DBT,23.6,False
PAY-030905,MPLADS-HR-2019-00550,4,60730.02,2020-06-21,DBT,26.4,False
PAY-030906,MPLADS-TG-2024-00585,1,393293.26,2025-06-11,DBT,43.4,False
PAY-030907,MPLADS-TG-2024-00585,2,57006.51,2025-07-17,DBT,47.8,False
PAY-030908,MPLADS-TG-2024-00585,3,312516.05,2025-09-08,RTGS,90.6,False
PAY-030909,MPLADS-TG-2024-00585,4,83212.58,2025-10-16,DBT,91.1,False
PAY-030910,MPLADS-MH-2023-00513,1,232613.36,2024-03-18,DBT,4.9,False
PAY-030911,MPLADS-MH-2023-00513,2,914171.27,2024-06-06,CHEQUE,21.3,False
PAY-030912,MPLADS-MH-2023-00513,3,762439.65,2024-08-29,DBT,38.9,False
PAY-030913,MPLADS-MH-2023-00513,4,1611062.57,2024-11-23,DBT,67.7,False
PAY-030914,MPLADS-MH-2023-00513,5,883548.63,2025-01-16,DBT,100.0,False
PAY-030915,MPLADS-MH-2023-00513,6,1148432.3,2025-02-17,DBT,100.0,False
PAY-030916,MPLADS-CG-2022-00575,1,787961.87,2022-10-28,RTGS,42.7,False
PAY-030917,MPLADS-CG-2022-00575,2,410097.81,2022-12-18,DBT,57.3,False
PAY-030918,MPLADS-TG-2021-00586,1,110154.01,2022-04-19,DBT,6.4,False
PAY-030919,MPLADS-TG-2021-00586,2,388304.38,2022-06-30,DBT,27.7,False
PAY-030920,MPLADS-TG-2021-00586,3,151665.99,2022-09-06,RTGS,32.8,False
PAY-030921,MPLADS-AP-2025-00535,1,5034807.48,2025-08-22,DBT,100.0,False
PAY-030922,MPLADS-AP-2025-00535,2,9658556.27,2025-11-15,RTGS,100.0,False
PAY-030923,MPLADS-OD-2019-00544,1,744521.07,2020-07-12,RTGS,28.6,False
PAY-030924,MPLADS-OD-2019-00544,2,938044.88,2020-10-03,DBT,72.4,False
PAY-030925,MPLADS-OD-2019-00544,3,637045.14,2020-12-26,DBT,96.1,False
PAY-030926,MPLADS-OD-2024-00545,1,142632.13,2025-05-08,CHEQUE,40.8,False
PAY-030927,MPLADS-OD-2024-00545,2,106782.08,2025-06-29,CHEQUE,68.8,False
PAY-030928,MPLADS-OD-2024-00545,3,15746.39,2025-09-25,RTGS,77.7,False
PAY-030929,MPLADS-MP-2025-00493,1,974729.97,2026-02-18,DBT,47.0,False
PAY-030930,MPLADS-MP-2025-00493,2,144713.51,2026-03-24,DBT,47.4,False
PAY-030931,MPLADS-MP-2025-00493,3,943796.99,2026-05-07,DBT,91.5,False
PAY-030932,MPLADS-MH-2025-00514,1,1716651.85,2025-08-29,RTGS,77.0,False
PAY-030933,MPLADS-MH-2025-00514,2,372000.37,2025-11-18,RTGS,91.8,False
PAY-030934,MPLADS-HR-2023-00551,1,962706.46,2023-11-14,DBT,66.5,False
PAY-030935,MPLADS-HR-2023-00551,2,250861.98,2024-01-22,RTGS,85.6,False
PAY-030936,MPLADS-HR-2023-00551,3,149609.99,2024-04-06,DBT,95.0,False
PAY-030937,MPLADS-TG-2023-00587,1,47234.28,2023-11-10,DBT,2.5,False
PAY-030938,MPLADS-TG-2023-00587,2,89652.73,2024-02-05,DBT,7.8,False
PAY-030939,MPLADS-TG-2023-00587,3,203857.45,2024-03-26,RTGS,18.0,False
PAY-030940,MPLADS-TG-2023-00587,4,339208.4,2024-06-14,DBT,35.4,False
PAY-030941,MPLADS-OD-2020-00546,1,2090538.53,2021-06-11,DBT,40.4,False
PAY-030942,MPLADS-OD-2020-00546,2,1860792.57,2021-08-20,DBT,77.7,False
PAY-030943,MPLADS-OD-2020-00546,3,1230164.9,2021-09-21,DBT,100.0,False
PAY-030944,MPLADS-TN-2025-00535,1,563912.79,2026-02-03,DBT,14.9,False
PAY-030945,MPLADS-TN-2025-00535,2,171498.63,2026-03-19,RTGS,18.6,False
PAY-030946,MPLADS-TN-2025-00535,3,379744.79,2026-04-20,DBT,31.9,False
PAY-030947,MPLADS-TN-2025-00535,4,509873.57,2026-06-11,DBT,40.9,False
PAY-030948,MPLADS-UP-2025-00543,1,722822.03,2025-12-29,RTGS,28.7,False
PAY-030949,MPLADS-UP-2025-00543,2,986785.95,2026-03-23,DBT,83.5,False
PAY-030950,MPLADS-WB-2025-00547,1,318690.74,2026-03-14,RTGS,14.2,False
PAY-030951,MPLADS-WB-2025-00547,2,463224.67,2026-04-17,DBT,27.9,False
PAY-030952,MPLADS-WB-2025-00547,3,1284886.06,2026-07-01,RTGS,93.4,False
PAY-030953,MPLADS-WB-2025-00547,4,280844.41,2026-08-09,DBT,90.6,False
PAY-030954,MPLADS-AS-2024-00537,1,702799.17,2024-10-25,RTGS,11.1,False
PAY-030955,MPLADS-AS-2024-00537,2,297995.12,2025-01-05,DBT,17.0,False
PAY-030956,MPLADS-AS-2024-00537,3,2618946.28,2025-03-16,CHEQUE,62.7,False
PAY-030957,MPLADS-AS-2024-00537,4,1679992.26,2025-06-01,DBT,96.0,False
PAY-030958,MPLADS-GJ-2020-00571,1,733863.87,2021-01-26,DBT,28.9,False
PAY-030959,MPLADS-GJ-2020-00571,2,1218746.09,2021-04-17,RTGS,77.8,False
PAY-030960,MPLADS-GJ-2020-00571,3,130402.14,2021-07-10,DBT,75.6,False
PAY-030961,MPLADS-GJ-2020-00571,4,198821.97,2021-09-17,DBT,94.8,False
PAY-030962,MPLADS-GJ-2020-00571,5,184454.67,2021-11-17,CHEQUE,96.2,False
PAY-030963,MPLADS-AP-2020-00536,1,2066077.83,2021-01-25,DBT,58.8,False
PAY-030964,MPLADS-AP-2020-00536,2,368033.06,2021-03-12,DBT,71.6,False
PAY-030965,MPLADS-AP-2020-00536,3,807993.58,2021-04-20,CHEQUE,88.3,False
PAY-030966,MPLADS-HR-2024-00552,1,300595.27,2025-02-01,CHEQUE,24.8,False
PAY-030967,MPLADS-HR-2024-00552,2,215569.32,2025-03-16,DBT,35.1,False
PAY-030968,MPLADS-HR-2024-00552,3,287332.44,2025-05-20,DBT,66.9,False
PAY-030969,MPLADS-HR-2024-00552,4,416390.81,2025-07-18,RTGS,95.8,False
PAY-030970,MPLADS-TG-2024-00588,1,1347731.31,2024-11-07,DBT,25.9,False
PAY-030971,MPLADS-TG-2024-00588,2,2625086.33,2025-01-29,DBT,79.1,False
PAY-030972,MPLADS-TG-2024-00588,3,2815136.51,2025-04-12,CHEQUE,100.0,False
PAY-030973,MPLADS-AS-2020-00538,1,83515.07,2021-04-16,DBT,10.5,False
PAY-030974,MPLADS-AS-2020-00538,2,236310.26,2021-06-15,RTGS,35.9,False
PAY-030975,MPLADS-AS-2020-00538,3,101601.61,2021-07-20,RTGS,44.7,False
PAY-030976,MPLADS-KL-2024-00586,1,2340331.27,2024-09-08,DBT,97.0,False
PAY-030977,MPLADS-KA-2019-00511,1,574592.2,2019-10-09,RTGS,36.3,False
PAY-030978,MPLADS-KA-2019-00511,2,151133.61,2019-12-21,CHEQUE,44.4,False
PAY-030979,MPLADS-KA-2019-00511,3,524690.79,2020-03-12,DBT,77.3,False
PAY-030980,MPLADS-KA-2019-00511,4,417279.58,2020-06-02,DBT,90.4,False
PAY-030981,MPLADS-RJ-2024-00562,1,2006258.75,2024-12-13,DBT,73.7,False
PAY-030982,MPLADS-AS-2025-00539,1,589995.03,2025-12-12,CHEQUE,47.7,False
PAY-030983,MPLADS-AS-2025-00539,2,303839.72,2026-01-24,CHEQUE,80.7,False
PAY-030984,MPLADS-AS-2025-00539,3,153175.64,2026-03-21,DBT,93.7,False
PAY-030985,MPLADS-BR-2024-00533,1,2088169.29,2025-02-21,DBT,47.5,False
PAY-030986,MPLADS-BR-2024-00533,2,1600939.83,2025-04-04,DBT,88.7,False
PAY-030987,MPLADS-MP-2025-00494,1,476798.66,2025-10-22,DBT,12.9,False
PAY-030988,MPLADS-PB-2020-00613,1,4939035.27,2020-12-11,DBT,96.1,False
PAY-030989,MPLADS-UP-2021-00544,1,409107.13,2021-09-08,DBT,26.1,False
PAY-030990,MPLADS-UP-2021-00544,2,711491.84,2021-11-27,RTGS,70.9,False
PAY-030991,MPLADS-UP-2021-00544,3,160004.15,2022-02-22,DBT,76.7,False
PAY-030992,MPLADS-UP-2021-00544,4,360981.98,2022-04-23,DBT,95.9,False
PAY-030993,MPLADS-AP-2020-00537,1,1563585.19,2021-03-10,DBT,93.3,False
PAY-030994,MPLADS-AP-2020-00537,2,1027419.67,2021-05-04,RTGS,100.0,False
PAY-030995,MPLADS-TG-2025-00589,1,248440.29,2025-11-06,CHEQUE,58.9,False
PAY-030996,MPLADS-TG-2025-00589,2,118287.62,2026-02-02,DBT,100.0,False
PAY-030997,MPLADS-UP-2023-00545,1,1254084.72,2024-01-02,DBT,22.5,False
PAY-030998,MPLADS-UP-2023-00545,2,3712259.05,2024-03-03,RTGS,91.1,False
PAY-030999,MPLADS-TN-2022-00536,1,661177.38,2022-09-01,RTGS,18.9,False
PAY-031000,MPLADS-TN-2022-00536,2,1704076.6,2022-10-24,DBT,58.0,False
PAY-031001,MPLADS-TN-2022-00536,3,1165355.23,2022-12-05,DBT,94.5,False
PAY-031002,MPLADS-BR-2019-00534,1,296971.21,2020-01-07,DBT,48.4,False
PAY-031003,MPLADS-BR-2019-00534,2,294505.28,2020-03-08,RTGS,100.0,False
PAY-031004,MPLADS-MP-2024-00495,1,1261408.69,2025-04-27,DBT,91.2,False
PAY-031005,MPLADS-RJ-2025-00563,1,4654.2,2025-09-14,DBT,0.6,False
PAY-031006,MPLADS-RJ-2025-00563,2,5000.87,2025-12-07,RTGS,1.1,False
PAY-031007,MPLADS-RJ-2025-00563,3,294255.99,2026-01-31,CHEQUE,41.9,False
PAY-031008,MPLADS-RJ-2025-00563,4,69735.65,2026-04-08,DBT,48.9,False
PAY-031009,MPLADS-KL-2019-00587,1,683383.13,2020-03-23,RTGS,100.0,False
PAY-031010,MPLADS-KA-2022-00512,1,197688.34,2022-10-29,DBT,24.9,False
PAY-031011,MPLADS-KA-2022-00512,2,180262.96,2022-12-08,DBT,45.8,False
PAY-031012,MPLADS-KA-2022-00512,3,111155.23,2023-02-13,DBT,65.8,False
PAY-031013,MPLADS-KA-2022-00512,4,114144.39,2023-03-26,DBT,79.1,False
PAY-031014,MPLADS-KA-2022-00512,5,122791.29,2023-06-05,DBT,88.2,False
PAY-031015,MPLADS-OD-2024-00547,1,57314.94,2025-06-17,DBT,6.7,False
PAY-031016,MPLADS-OD-2024-00547,2,112808.95,2025-08-06,DBT,22.3,False
PAY-031017,MPLADS-OD-2024-00547,3,174180.21,2025-09-08,DBT,40.2,False
PAY-031018,MPLADS-OD-2024-00547,4,140454.15,2025-10-27,RTGS,56.7,False
PAY-031019,MPLADS-JH-2020-00549,1,50267.22,2021-06-02,RTGS,2.6,False
PAY-031020,MPLADS-JH-2020-00549,2,118128.95,2021-07-22,DBT,8.5,False
PAY-031021,MPLADS-JH-2020-00549,3,76480.28,2021-09-27,DBT,10.9,False
PAY-031022,MPLADS-AP-2020-00538,1,698054.47,2021-02-07,RTGS,38.3,False
PAY-031023,MPLADS-AP-2020-00538,2,199436.97,2021-03-27,DBT,52.4,False
PAY-031024,MPLADS-AP-2020-00538,3,317343.38,2021-06-20,DBT,69.8,False
PAY-031025,MPLADS-AP-2020-00538,4,529848.08,2021-07-28,RTGS,91.7,False
PAY-031026,MPLADS-AP-2020-00539,1,617891.76,2020-12-14,DBT,25.8,False
PAY-031027,MPLADS-AP-2020-00539,2,322230.97,2021-03-03,DBT,39.5,False
PAY-031028,MPLADS-AP-2020-00539,3,1194131.15,2021-05-09,CHEQUE,83.9,False
PAY-031029,MPLADS-KA-2021-00513,1,283109.59,2022-02-18,RTGS,26.8,False
PAY-031030,MPLADS-KA-2021-00513,2,100487.19,2022-05-06,DBT,44.1,False
PAY-031031,MPLADS-KA-2021-00513,3,222671.91,2022-07-27,DBT,70.7,False
PAY-031032,MPLADS-KA-2021-00513,4,148870.42,2022-10-18,DBT,88.2,False
PAY-031033,MPLADS-KA-2021-00513,5,147571.4,2023-01-10,DBT,100.0,False
PAY-031034,MPLADS-AP-2020-00540,1,207790.94,2021-04-14,DBT,16.1,False
PAY-031035,MPLADS-AP-2020-00540,2,947227.55,2021-05-28,DBT,98.2,False
PAY-031036,MPLADS-AP-2019-00541,1,2300309.71,2020-02-24,DBT,52.1,False
PAY-031037,MPLADS-AP-2019-00541,2,2117281.11,2020-05-22,DBT,86.7,False
PAY-031038,MPLADS-AP-2019-00542,1,1132813.41,2019-11-22,DBT,48.4,False
PAY-031039,MPLADS-AP-2019-00542,2,197909.68,2019-12-30,CHEQUE,46.3,False
PAY-031040,MPLADS-AP-2019-00542,3,6183129.91,2020-01-07,DBT,49.71724283355694,False
PAY-031041,MPLADS-RJ-2023-00564,1,4009458.15,2024-07-09,DBT,98.4,False
PAY-031042,MPLADS-TG-2019-00590,1,338955.06,2020-01-03,DBT,15.4,False
PAY-031043,MPLADS-TG-2019-00590,2,133245.81,2020-03-25,CHEQUE,21.4,False
PAY-031044,MPLADS-TG-2019-00590,3,239896.52,2020-05-17,CHEQUE,34.0,False
PAY-031045,MPLADS-TG-2019-00590,4,229886.98,2020-07-29,DBT,36.0,False
PAY-031046,MPLADS-TG-2019-00590,5,192071.73,2020-09-03,DBT,53.3,False
PAY-031047,MPLADS-PB-2022-00614,1,662582.78,2023-04-13,DBT,35.9,False
PAY-031048,MPLADS-PB-2022-00614,2,416022.2,2023-05-28,DBT,54.2,False
PAY-031049,MPLADS-PB-2022-00614,3,833319.03,2023-07-18,RTGS,99.0,False
PAY-031050,MPLADS-AS-2023-00540,1,826568.34,2023-09-23,DBT,57.0,False
PAY-031051,MPLADS-MH-2025-00515,1,78161.67,2026-02-02,RTGS,15.3,False
PAY-031052,MPLADS-MH-2025-00515,2,188748.45,2026-04-09,DBT,57.2,False
PAY-031053,MPLADS-MH-2025-00515,3,65144.51,2026-05-17,DBT,60.6,False
